itemId,oof_Xmin
19926,76.33480683853541
19947,84.36625808890534
19959,148.828565917093
19962,149.65345686413102
19963,53.550148548251535
19964,51.033308386280126
20028,56.55328789711685
20098,43.36410933800243
20243,44.05566211009562
20259,73.74574697674598
20270,61.2349961035814
20275,139.53494867010303
20303,25.054112863616414
20305,57.011371454617134
20309,65.054411344963
20311,69.14684042087603
20372,57.37205376073359
20379,116.44414476847807
20383,33.29517192082475
20427,89.61770797748042
20438,69.64958355528334
20476,65.60888030608568
20483,45.484056970799514
20486,67.86845653961272
20558,85.27811587983827
20671,41.05870086971207
20710,57.95903857812778
20735,56.57470285724705
20754,65.92507971745917
20768,59.46111545350817
20834,51.4718604041055
20852,55.82089185861761
20859,84.20214301854878
20917,24.471872437713643
20930,65.42427580128107
20968,163.68846679794694
21040,74.00535288076917
21053,29.664535389851192
21067,91.66503098937835
21080,145.1557290364873
21098,45.980411270394754
21223,62.569755662790385
21231,62.44697676348022
21296,97.35168269349924
21299,22.005284446872267
21356,51.17511698647374
21390,48.13616908973543
21424,33.16032211936041
21486,67.19680488009341
21553,65.93244720560605
21563,68.04660134161898
21578,89.35199027537026
21605,127.88782063961145
21655,69.27464348143529
21656,69.89253153618557
21659,64.2691370292016
21732,218.09146251325467
21781,74.40124963392503
21793,53.83359050193326
21822,94.20539510175671
21836,117.07869131840876
21839,47.6063488102095
21997,77.96110687631496
22052,58.69292829001459
22125,72.76153346721335
22164,34.203084472454705
22165,20.872867113137282
22254,47.52151799058253
22326,79.64084503209898
22330,43.224179810408714
22331,70.25728551332028
22391,57.35728703460803
22393,59.00557422750927
22408,129.12124142746958
22413,173.98034343995712
22454,57.59769401124114
22475,42.833118730502584
22476,212.20774827319943
22483,33.55405830208002
22537,147.82342076999953
22538,64.73435392866841
22604,136.00689776001485
22610,33.10950303720867
22626,38.04070000749809
22723,59.54391779039063
22880,45.162861887974245
22891,60.80545086732372
22892,65.06268273803754
22992,60.44666569174441
22998,64.6215364271086
23024,54.78838884878111
23031,43.59083626816457
23060,49.80804168246258
23092,60.784938402424125
23104,85.6082653749095
23115,59.748612560764435
23135,58.7782394427417
23173,171.98713060403423
23181,76.84070764794816
23259,88.02174330475489
23261,84.66957408574257
23267,62.3874411248881
23294,66.95046535519157
23334,66.14030365254602
23342,30.930693172164236
23371,28.36235638156834
23372,34.09881953060508
23416,42.07395166691861
23435,42.17217945754949
23464,80.079025142718
23489,88.14462864631
23511,53.12666397872741
23546,44.12223664171058
23561,42.14757978155964
23609,60.17910977919161
23680,39.96249303368936
23685,72.99493792855395
23728,41.502639363545036
23820,59.36692849786492
23835,60.17715430927567
23858,92.58294835399523
23861,14.090549549693765
23883,38.32607036546711
23916,53.993381763847175
23961,95.43226419356176
23986,48.08192102074578
24053,60.20019270972933
24077,139.28969744803163
24142,163.47138281531096
24164,57.61151375576542
24291,36.05809205380697
24307,37.746190714853164
24380,109.3901777186587
24381,54.933038101168016
24422,38.819477977263595
24450,26.622133920323336
24527,108.79366141334897
24544,66.89744168093208
24558,37.895671109706456
24662,60.48827324028632
24752,60.95495112262741
24763,39.45407686564323
24950,52.413374873186406
24976,44.127480733609545
25014,31.140010490501254
25065,70.21008749878865
25072,53.00186341505856
25080,52.97993909190011
25094,72.33325908832187
25105,51.74848797657954
25112,108.66806521252335
25135,41.18093725347982
25142,56.82439594554516
25162,61.06343307617086
25324,59.347730685881466
25399,54.651263221596835
25401,70.43747127377445
25489,43.01972788096967
25530,22.266258974513345
25583,81.75643075405036
25815,68.72243100319649
25880,75.37960732771276
25962,49.427084944018
25963,86.20963286139424
25975,89.16791359397455
25988,51.95647671332628
26006,51.14679028402046
26046,36.56384428859556
26191,81.36740781805806
26233,71.69225580356091
26263,28.373466455285463
26272,31.387815432636632
26303,60.94893400769277
26374,65.84289515130575
26391,66.53573044055085
26393,79.77738600219367
26395,70.34074916973962
26428,54.40808812496156
26489,38.81733379784591
26492,61.543278220304906
26565,95.19732467015565
26628,31.736715257492726
26654,32.71879364409393
26659,63.15947998923118
26760,61.03145517532574
26839,39.10499437296988
26853,38.757977553995076
26858,73.25207182614767
26881,48.20360144792509
26888,49.90425013692854
26930,49.95029006812816
26931,38.34111022970211
26967,49.4279606109508
26973,28.65203105504844
27005,70.34126972593829
27107,52.99890216554624
27116,62.93807258395219
27121,62.10103970156244
27152,80.11626120592234
27233,52.3088502138966
27245,43.98152704663001
27312,40.05109136711852
27341,71.23980834462672
27396,41.79367069788443
27398,55.411029903547096
27420,91.3410144580967
27546,68.71201145203706
27559,53.512769216746214
27571,70.08486853445048
27587,60.18852444485875
27601,66.22747102211756
27603,56.82763437477652
27634,81.22245515951055
27645,41.377232660933046
27663,116.43141287775758
27714,65.11416643031218
27762,45.257147556389036
27795,34.10481512145233
27956,76.81481245522073
27958,47.48672570620591
27959,168.15866796951087
27969,46.88684690985325
27993,174.46220815519933
28021,27.17068999760257
28030,44.635599553764926
28096,29.001829172252954
28172,35.856664839709914
28183,53.88686040355943
28195,57.15037630707613
28353,51.55279629165735
28398,44.67112767376951
28422,77.30584610551989
28464,48.07256937452722
28469,111.1697836159169
28478,44.89103503050141
28560,58.393180586038866
28594,69.20340417109757
28597,34.992813650435586
28677,38.77550835112018
28736,53.83142709738607
28739,112.72863250411078
28802,52.09511292121019
28804,130.13663919879625
28831,29.48461370123065
28915,73.47298902841891
28917,62.237498188928505
28965,54.065550303781244
28987,94.0401599796903
28998,74.48798099047991
29008,65.32372357092206
29012,25.950698857533784
29018,60.99242576685877
29123,30.64321912401406
29141,60.23855580059731
29164,24.218125279557388
29167,54.5513164917328
29174,58.003092322117375
29178,61.22492867461813
29182,77.90877646449732
29200,51.66274639652265
29236,66.92659184284089
29237,58.14512254962954
29282,68.13687941688586
29286,44.112466661261266
29498,40.7922385143357
29550,51.21411212604219
29563,91.9328356969859
29585,46.421674147297736
29593,173.0167201305594
29645,33.596855604663496
29669,110.32765322447308
29780,73.51316425883073
29854,69.34815163961014
29906,55.84085000259365
29956,57.69465497648062
30034,53.61428132827682
30089,41.05971473436266
30093,43.89979104267283
30097,213.53579498109323
30112,55.225715848325386
30121,54.535306985171495
30200,62.56920766771612
30204,52.495312435650916
30215,45.43149066272154
30242,139.6705982922328
30247,86.95638382864442
30274,112.47298362190678
30315,82.38041714757304
30437,89.4916336921486
30510,84.8226033795456
30583,84.13486354263327
30615,24.89245072467258
30683,54.318249286338364
30699,40.99277539752565
30724,49.824075067543085
30742,132.6356887708527
30796,65.19960155377346
30934,74.6378400388774
30965,57.59456527175442
31018,55.08090472004848
31033,49.013785694227956
31045,95.34574594236497
31086,36.285156452598414
31098,64.07245431166062
31101,36.08066515196092
31168,71.17302776054346
31182,75.9650811378127
31229,62.91102681320836
31252,48.948699834040866
31292,25.434291165591677
31297,21.24233390929906
31331,37.28298460135372
31392,53.35704966072753
31398,38.338726637274185
31443,34.19174896738108
31515,47.13007967001063
31556,45.964368385391275
31561,49.02112487926988
31634,65.22736348805178
31641,43.0433478788349
31700,39.026227380652564
31749,54.93671904031153
31863,64.20566001282995
31881,131.76154930903593
31932,31.625097018847995
32004,68.84608598744462
32050,119.09151752263261
32067,110.14361164014693
32101,41.09226423037138
32106,55.16145204592566
32119,47.048323318845284
32152,147.83673869178887
32159,52.81300955419252
32182,38.51326523886147
32264,48.3336307719508
32281,34.37266352209115
32303,37.98200667245372
32310,29.788156081898116
32337,90.78160304988567
32366,42.681220830105865
32387,33.17147055331709
32415,35.259410468908044
32431,32.522061597193314
32442,52.09978508637908
32477,19.736118248512323
32479,39.52604050502117
32493,66.425820617157
32513,71.41176997093105
32551,54.78877016642033
32626,90.3894963299738
32631,40.18754274535214
32641,117.860696984282
32701,56.26996880480496
32714,43.32502643270965
32764,78.0420303128682
32798,68.94890971489052
32866,39.253662096856175
32888,49.42235307168974
32928,35.61391604050122
32954,55.7937879173489
32988,87.84269469358405
33024,73.45467530452643
33046,61.279940953373824
33081,63.92108644937014
33084,61.3839413713796
33252,57.15581962045555
33259,71.34297655135659
33275,85.46611791542786
33304,67.36567868681901
33357,54.8416368068273
33434,63.60391885003328
33518,53.975896776919654
33551,49.55633457326735
33598,157.33738878712194
33651,37.652304251242676
33665,35.43279287824488
33682,75.50997085104265
33690,79.79845058041138
33743,63.76005812879972
33764,63.84708724433766
33804,45.18587317849939
33858,27.034995566491602
33872,50.63037261341978
33896,71.93068155703997
33897,74.69560720991282
33942,58.105281010548104
34114,62.523980366937245
34115,48.884553279957224
34151,62.537932110151864
34163,36.081515771839065
34170,58.630473643397174
34212,89.86847932378036
34214,67.4361672381728
34245,75.88880103600778
34247,61.43353419019294
34332,71.3156553629353
34339,54.980554107183835
34362,40.75038398420847
34495,43.62501009317283
34508,62.51446844837085
34543,69.53803988662808
34614,44.60025739891346
34667,103.57191391908354
34774,45.82292999384348
34791,58.464474645075136
34824,71.1406473507784
34910,35.323832875964094
34934,45.574335250752156
34957,46.77716926389383
34973,25.954325533038443
34990,45.89477273500113
34994,77.02939909108113
34998,44.40998550324928
35081,52.30403405987771
35102,81.31697497588694
35123,73.79183748921693
35131,59.685790386512195
35187,80.84600675295658
35189,69.52709451397455
35223,156.51364727208514
35341,61.69891965056241
35360,45.45856039948972
35388,40.66570679952628
35470,45.26099152351507
35476,52.8062264129143
35492,67.01323051812341
35648,86.77853289936154
35652,42.09288013384911
35684,55.10687939515147
35699,78.99094947522826
35703,51.444720911955905
35719,59.65393726725784
35738,40.18964863136534
35799,76.57921359001764
35851,29.615898321566775
35868,57.34079797565479
35873,57.73100560904915
35962,50.84263556337673
