itemId,oof_Xmax
8713,734.3649218089714
8723,563.9115637780955
8747,926.3474843599984
8774,739.4121348236732
8836,509.18412073997587
8904,340.2472296310308
8924,456.46720179413126
8947,802.4253288273702
9014,83.71776712070881
9021,287.0874575615155
9027,815.7131604174219
9044,420.6384596646143
9122,590.4157056190311
9155,589.3748154356501
9180,375.6435572205309
9199,314.4088640242661
9209,188.21467672792815
9211,561.8463892080656
9292,189.14359322095794
9323,128.33963482805572
9333,475.5441117931901
9395,671.3181963817752
9407,106.91161679087986
9427,251.11829574601214
9454,512.0554406331614
9467,338.7472825649357
9481,712.7459592130535
9523,94.39504184012783
9636,790.4112926794351
9655,383.8526696047648
9663,419.6196579387026
9713,397.7599330956976
9743,666.8492335436007
9813,235.4773692317773
9880,471.06847433125023
9890,584.4903643878974
9894,306.5909221560548
9922,779.9219854573404
10004,187.0193818036266
10006,641.8744140802696
10010,278.623138026245
10058,88.48102482807434
10167,473.26360093828185
10201,345.889178950966
10255,69.7895705268632
10273,311.64856467602215
10323,211.3122423968122
10326,372.2128442235273
10358,501.8037195569547
10412,872.5588774134691
10417,734.9438709798433
10477,126.99104198978618
10521,303.6915934211375
10544,129.53299276453149
10598,546.0407363233346
10626,691.1839584551103
10637,340.7243601225636
10727,439.7708334989908
10732,484.3758065796467
10766,521.4111664760253
10785,728.8472809593023
10845,109.56449929762614
10867,182.95796137127542
10878,122.2426585633793
10896,721.779452592788
10916,223.97933500788318
11031,78.89594499605633
11036,403.4616330972078
11109,806.3777093338052
11131,566.4068317277269
11174,470.293165982152
11184,329.0534819452784
11212,50.52199494983684
11214,787.0876514165157
11258,37.465288265229596
11372,375.68302116266983
11383,776.3950078570894
11687,468.8197979492271
11703,246.07120440445203
11796,756.54272515797
11805,582.8404276122241
11891,318.0784288180375
11910,256.72542745747694
11921,293.86589073188907
11938,78.46276752574927
11979,572.1221404150837
12016,51.88267836338864
12215,170.9811154086801
12233,273.97822095269413
12338,184.59638690971207
12371,743.2844108337788
12433,152.99410357352195
12466,202.42057009749288
12488,505.3000096647014
12515,426.63570863320524
12543,87.57367385573546
12564,765.7221872702023
12582,814.4987606177287
12667,561.4718617125345
12669,213.71297271841456
12677,466.29302632132516
12695,737.2367124995109
12701,471.16812172463744
12780,339.31358188122584
12788,378.5367562615326
12796,777.1168119893292
12831,268.0733593850753
12908,824.3878127848624
12975,560.8425997043432
13007,90.45809469688393
13017,634.0366882138478
13110,670.222215991035
13134,221.0596101406421
13145,288.54408301745997
13194,106.7142833509884
13209,158.0373206529783
13260,503.0807629185911
13293,759.4896138982177
13336,461.09850369929694
13353,855.6642734985038
13386,615.7720700437869
13438,460.9136291249733
13502,806.1616551833424
13504,661.9874462227684
13526,554.1360977572238
13623,66.78808353226637
13675,762.6130876594959
13695,304.84711877035147
13738,535.4145928078126
13778,347.259998373162
13832,401.27751141332897
13844,793.7154038463503
13855,66.29057094170017
13862,137.95208530320838
13871,827.0970230036652
13899,307.0331931147638
13954,705.2915019781548
13967,391.6470289658214
13983,56.37790009738784
14020,200.78174669620503
14045,86.23544222546735
14056,743.8938937468632
14067,825.1502717292564
14100,789.1760459117797
14182,858.2421490278783
14203,76.69121089913209
14215,203.3706191746842
14350,272.7152280447895
14408,528.9009705338328
14480,646.620509491906
14574,367.92772997878916
14575,142.56251381059386
14676,681.0261397999091
14681,190.316830184086
14685,66.94549448111384
14941,144.15279945986174
15026,830.56621825892
15092,339.88320574228965
15096,85.86209446984385
15139,493.9661705472135
15150,534.0979597526659
15247,789.647810968806
15331,570.7403202178554
15352,837.6813055703184
15374,201.21224860281177
15421,726.6638215321693
15471,506.3748507790122
15490,841.3757854332011
15600,169.31290600812775
15635,541.231671505822
15657,639.7302908885737
15705,583.4253187764778
15722,187.30275175213083
15763,761.6632810705204
15792,590.9297612708159
15826,813.8928088064367
15840,637.5162136541693
15842,735.6870469213643
15887,687.8742527643137
15913,400.9578838325513
15953,814.8595111295159
15960,190.35381886592472
15980,550.4304717894513
16044,726.8326738823461
16045,689.8181426737021
16066,409.55321220580146
16073,604.078368196564
16118,209.75123009181098
16228,281.3823357102643
16236,292.4498531003413
16237,417.2226294286583
16238,808.5330098989344
16332,406.07635224467435
16356,649.201442612998
16456,741.850715257911
16468,530.3138874537899
16515,737.0508555338303
16538,76.31164368566374
16681,119.08774982278106
16809,510.7445637013349
16818,91.64761562365173
16845,837.7863437564771
16852,94.69073064448743
16891,449.9495438928714
16944,604.1760514458642
17007,604.9894735134422
17132,189.3572051611525
17177,102.40422555514179
17180,143.01625795940495
17190,250.4631310778894
17191,338.7216622936998
17194,639.6656861829072
17208,414.9040313986728
17216,386.89634657922403
17222,348.3555031870835
17240,207.77710778683735
17285,396.11758450195316
17324,329.0329810701806
17366,223.28819900438035
17403,775.9562940777151
17415,578.183862570432
17419,166.26101629288965
17449,221.3184524316599
17580,810.7544438652862
17591,209.26945862208873
17604,345.60087668384915
17622,483.93790738519516
17653,63.47218758769299
17736,747.4677748693916
17775,793.2183433062207
17852,334.07066304960716
17919,515.0480079360733
17925,793.6528170172892
17990,575.9725920165968
17997,812.601020763521
18064,802.8660312267566
18093,620.3868943803571
18096,688.1760942344449
18120,214.84585367318923
18159,304.9367482853808
18167,177.42354844574376
18168,572.7227806050037
18232,215.96667802023512
18269,345.55603968171476
18281,493.5519981156101
18346,677.8045103542886
18371,334.6622180202638
18374,377.01230783119274
18453,520.6980725976094
18490,292.3801818184182
18493,446.7861650121461
18546,79.87750679781865
18712,343.5706698940726
18713,720.1011778644784
18729,269.2334214549955
18750,613.8258946255263
18756,702.7311731247116
18784,585.9474710665925
18796,298.2227584580744
18830,544.128170012212
18864,519.5682104430401
18994,348.37024589503466
19022,351.6753196004575
19043,364.5919773510415
19080,724.1126488656575
19082,531.7045652005721
19125,200.35338862701434
19179,208.0676143721345
19187,194.98632907552485
19200,447.6801645297242
19229,400.649869109368
19237,669.6249825407662
19239,823.7697709109389
19261,153.15550480958498
19262,150.29395274442058
19388,90.77521200197643
19394,292.12029586213237
19471,780.9151115720725
19545,591.7658098717413
19558,846.5485544454219
19633,338.76546685119257
19666,797.4948330772625
19745,380.40370843136
19771,545.1556603905703
19799,286.8097567879267
19834,521.3739805266575
19846,734.116694397225
19861,237.99863399097075
19871,663.4760176018027
19926,506.3805793059416
19947,853.1724236503085
19959,839.7310924225914
19962,890.296119871728
19963,528.078761058808
19964,175.79166953407753
20028,504.8173446023411
20098,327.17205099720223
20243,487.0240490575509
20259,618.4191226188842
20270,418.20695019033434
20275,859.9984352406356
20303,696.0892971931194
20305,127.7251860350387
20309,329.607549257725
20311,747.9021025299085
20372,607.7727040547659
20379,676.0305026734
20383,770.5332544786822
20427,808.5802116103761
20438,853.7782815073797
20476,725.8274585842878
20483,616.985110959043
20486,540.5492928841054
20558,345.7480301692006
20671,136.85701492227878
20710,782.2870902171932
20735,358.0342725905383
20754,277.2751407483672
20768,381.150316386333
20834,809.9298708244019
20852,701.9696252938859
20859,794.050814723265
20917,248.8913690661055
20930,367.0874048362388
20968,729.4280166538618
21040,592.9631894944151
21053,129.16352434395674
21067,847.5540912387332
21080,742.4078514332116
21098,808.4085873016696
21223,269.51252742629276
21231,431.27893172303635
21296,476.21634077465063
21299,832.3758298181656
21356,813.4921774293105
21390,235.48902826707916
21424,63.77180928084316
21486,148.70710941694446
21553,772.2615702632128
21563,492.80571086926943
21578,826.7901694781764
21605,484.36069393061143
21655,485.3933920186824
21656,440.0614883968923
21659,690.6567920009059
21732,609.5936112506332
21781,380.94755884419794
21793,717.6702778910044
21822,865.2644964399049
21836,639.1429525003181
21839,287.75870842323405
21997,368.9455612338261
22052,749.5506602600108
22125,438.4992686006562
22164,138.36178303587025
22165,453.3688216954883
22254,70.6452407641885
22326,387.6620704581226
22330,61.38334488861678
22331,295.46775603566647
22391,313.6061011257616
22393,502.1037193185787
22408,796.7441814076377
22413,738.0831827062514
22454,360.1237269883384
22475,163.981605257425
22476,731.5267152182753
22483,35.51599282975092
22537,818.9232983048937
22538,602.6666644417172
22604,682.157602386965
22610,68.64029269526694
22626,269.970222503137
22723,395.42641225287144
22880,67.83604650472148
22891,320.93510551828126
22892,472.29141139167183
22992,672.3946677049371
22998,485.2922462124178
23024,351.63016112773784
23031,305.54620875997125
23060,328.51434094942
23092,160.9091492782271
23104,145.4089529509801
23115,537.9970003831838
23135,380.621236918941
23173,586.4653902609714
23181,316.5566665011343
23259,722.3806294122048
23261,264.9662055510256
23267,297.74960487842037
23294,705.5448277634052
23334,722.9117669506014
23342,54.956239251993864
23371,112.90655935533285
23372,61.926247353129455
23416,71.1168898278496
23435,176.3850634396251
23464,846.4925375657068
23489,845.2537386677511
23511,739.5389101440577
23546,319.8197225292797
23561,93.65237464044951
23609,294.4299399053123
23680,125.06632212088526
23685,689.7499970085686
23728,314.4534895446364
23820,335.3178574522843
23835,200.29642964314178
23858,548.3198205923144
23861,148.86846786861418
23883,775.9388411494682
23916,476.96494736820614
23961,857.4123057302102
23986,683.8304723937915
24053,636.7064926422343
24077,810.1713306305777
24142,826.1140871506143
24164,438.265704956498
24291,224.56860730510894
24307,238.50560102802683
24380,842.4940958029928
24381,540.2304877113755
24422,273.7434295789286
24450,59.3162291410862
24527,785.1145790660903
24544,513.4537444660662
24558,77.25514680250109
24662,82.97349224749053
24752,665.206909944321
24763,64.96390230315288
24950,353.7062199639234
24976,520.9435722653478
25014,171.1868762703716
25065,610.8924010742122
25072,711.1939897347808
25080,816.9629706505722
25094,356.13818459854815
25105,735.614211777619
25112,659.339347584516
25135,45.73663344468257
25142,55.25299687038755
25162,790.8438037319688
25324,114.61167289826561
25399,792.1784433036586
25401,705.6554229989182
25489,409.7218881348316
25530,800.7420948794877
25583,509.6757194756784
25815,812.1587063173106
25880,353.2179526948733
25962,369.0657724077668
25963,271.517357490322
25975,499.57192352487186
25988,124.67008396339155
26006,268.0895361986265
26046,269.3579466229341
26191,331.4460264144707
26233,389.1361380898266
26263,536.0842785138518
26272,591.200595593845
26303,688.2424017865837
26374,648.4857825716944
26391,438.58838028039463
26393,489.9527431440547
26395,363.3978963979182
26428,216.73710000890233
26489,119.36367804426902
26492,350.50440664842193
26565,841.0920463073345
26628,33.99999205363371
26654,136.67647685493853
26659,460.932221811587
26760,804.228856796817
26839,372.5806776116947
26853,611.2049474243421
26858,775.6649004210732
26881,278.4668157501024
26888,692.3797273853892
26930,352.8213892138926
26931,388.5929633220614
26967,568.5188124919949
26973,554.0594576249755
27005,386.23162898762706
27107,551.8638850502703
27116,638.957008690262
27121,774.7029443932731
27152,535.0851848529161
27233,516.881448935712
27245,360.21578337774133
27312,223.02539104335884
27341,184.8835687843442
27396,793.276340346468
27398,727.0613320784321
27420,653.3401625441379
27546,166.50772477589285
27559,381.506366306975
27571,489.11835935078324
27587,605.9936116514754
27601,747.166144537847
27603,295.08002272335534
27634,801.827378632953
27645,615.9675104596216
27663,727.1867292649873
27714,657.9459931422272
27762,702.3256292131791
27795,293.57423672891804
27956,709.4549807772537
27958,511.84311735572066
27959,569.2674527570707
27969,424.4958115177728
27993,598.0049017113795
28021,85.97250240777815
28030,214.95211601730134
28096,127.67692656859744
28172,679.6310189011891
28183,672.225887776596
28195,236.5879119870076
28353,272.91565585296615
28398,322.0754400122886
28422,296.8050495071057
28464,382.48723647366467
28469,696.1560681343715
28478,75.24437365084309
28560,504.866865026511
28594,588.1662269877697
28597,191.47705886916742
28677,329.23665976425383
28736,248.59912002416561
28739,823.4265469961634
28802,588.3512629110079
28804,824.0621948830459
28831,73.5139381242311
28915,333.65500895919985
28917,645.219434060973
28965,362.2606084648391
28987,818.3239742129728
28998,814.2272818972218
29008,703.7262593627896
29012,40.89625718169026
29018,610.4611421382933
29123,203.74562825579696
29141,219.8918243095937
29164,791.5114791049634
29167,492.2449384060194
29174,240.14883818089606
29178,676.8210739738533
29182,366.13599303120714
29200,790.5330730400922
29236,506.55733275370096
29237,586.7184111692578
29282,880.9384717091739
29286,121.56941670543199
29498,250.93794104611595
29550,518.255310100397
29563,227.3348400945511
29585,788.4553337362219
29593,684.3156638991178
29645,55.99317797812107
29669,610.3845817012673
29780,556.8880539944471
29854,369.6454971272507
29906,179.85202753177762
29956,294.06216325780395
30034,690.5893301803908
30089,286.50869369401687
30093,573.5341366852232
30097,745.5044378179365
30112,785.0547942527292
30121,405.8514219256149
30200,460.07431916310196
30204,198.0078301054145
30215,252.24599801074496
30242,653.8237186846885
30247,666.190755101053
30274,550.7807455863258
30315,563.7959371079928
30437,463.51367404376936
30510,455.9680928551407
30583,439.982780221557
30615,72.97604324674961
30683,113.71820517256549
30699,477.3582121934642
30724,529.2726540962368
30742,500.97158847866916
30796,568.7297579038279
30934,588.4943978473126
30965,592.72469420008
31018,127.547968451359
31033,50.74745446845274
31045,752.1098899196464
31086,118.29430342175687
31098,380.5227868693138
31101,87.32860881118852
31168,247.16248221397842
31182,599.278682654148
31229,595.3001224454305
31252,170.33876341707173
31292,713.6515115802736
31297,132.97842650087912
31331,465.39721789401847
31392,703.4743200657128
31398,683.5749633654078
31443,273.4159390100719
31515,101.49682878733229
31556,230.2077571811171
31561,334.8708947463714
31634,526.1993001031017
31641,801.4141166398002
31700,731.4972701776979
31749,64.74224238100801
31863,609.8007115095423
31881,814.2916006847171
31932,648.2719427600715
32004,588.8404457253657
32050,731.705824617668
32067,749.1946925823314
32101,250.28123524371978
32106,584.8863943620167
32119,260.79194987757785
32152,820.8500419170613
32159,771.9442947219562
32182,288.8681610678615
32264,423.35554443709407
32281,62.88263761345211
32303,741.9833996252531
32310,202.80763999530714
32337,510.99745948654385
32366,334.356506673905
32387,182.11524521755317
32415,388.3088615584779
32431,121.74466461989442
32442,238.6572608141162
32477,330.1524708208477
32479,609.1164653814059
32493,505.47742959023634
32513,600.313496155075
32551,71.72692912940003
32626,781.4729685417932
32631,65.80916547733023
32641,958.6966035165397
32701,767.1670874942456
32714,188.15661777337382
32764,339.94590219741224
32798,280.0847117670367
32866,239.43609029268285
32888,674.4365588086532
32928,40.33235655281151
32954,363.7913200207738
32988,679.5702405968506
33024,673.5210777123447
33046,502.23543713858425
33081,376.3370945929927
33084,382.7781708454609
33252,364.4233591897339
33259,400.0720892040828
33275,772.3363737776396
33304,408.42613899103117
33357,235.08151646093327
33434,507.60234785326577
33518,149.60546899234765
33551,176.31217803367932
33598,720.9956571564769
33651,842.121744233424
33665,55.94631862858532
33682,665.3790522337916
33690,498.5864319397771
33743,197.11136379908217
33764,584.937630596559
33804,303.64198831718073
33858,703.8923883270921
33872,84.21826132462768
33896,705.269475437111
33897,279.4025485118173
33942,256.9050669797616
34114,193.37869696713543
34115,255.17577508101718
34151,311.79230517434513
34163,167.9251461282824
34170,500.4743626855115
34212,845.7663251114309
34214,733.913721107324
34245,592.087278746165
34247,186.17308114280388
34332,350.70531705972786
34339,407.16495397309416
34362,580.9242478540245
34495,347.8297289868999
34508,286.71292913385776
34543,395.66221964161974
34614,344.03695985832843
34667,829.6163594205796
34774,923.939163647459
34791,237.4039662489785
34824,208.13797029023962
34910,129.3186103924412
34934,428.7522146199017
34957,121.26226847099971
34973,686.217942248127
34990,263.60732577595206
34994,538.5262878002338
34998,135.7391889795362
35081,239.34289938036903
35102,816.9966787010953
35123,294.14572742369563
35131,833.5252614179675
35187,311.9241530301447
35189,745.1562580570733
35223,653.1947333271548
35341,466.4035995431103
35360,573.3584412365291
35388,150.54849886095275
35470,166.6614937069436
35476,76.11709791468913
35492,250.41151311009443
35648,796.7399892727273
35652,643.7745710033374
35684,776.4338146310553
35699,274.2830747773114
35703,355.28955203519797
35719,606.2998130319563
35738,139.29431628762524
35799,756.38983415226
35851,196.5184353922379
35868,319.3184925893354
35873,637.9439873451415
35962,523.133264200641
