itemId,Xmin
17239,60.705273883413724
17383,63.94539032949116
17436,70.16500664019158
17462,91.83139201635264
17528,70.9919493323581
17550,88.89260464060969
17578,54.44241020719985
17635,98.99648225568863
17640,82.19815442569946
17671,82.38434792524511
17717,77.23091062670649
17723,24.511359883596086
17735,72.48271925813401
17858,106.20980052241046
17861,191.41301145779602
18101,122.67485044617818
18175,62.7978139684453
18191,56.02022152875867
18410,49.358337111342166
18454,68.2375541780707
18470,100.19473092290491
18505,38.444215585862665
18535,144.2536109841496
18573,75.57376759199838
18588,73.53365886128636
18590,49.06760718561651
18593,63.88209293399754
18645,58.42405238685841
18662,50.591191066364246
18682,60.027499996150354
18723,51.64944144914939
18735,119.87478810686187
18781,75.15915851340436
18822,90.49504609767996
18847,64.23897908194994
18998,43.74339397142863
19070,97.39485260319495
19160,79.574119629808
19192,82.84674789515259
19197,58.62066981680107
19204,90.25559993932555
19221,79.27955207916763
19253,73.34772879737658
19263,67.0645627066884
19276,48.55785797240843
19413,35.57832549942971
19414,77.62682275527604
19461,131.97163571808028
19469,65.49952774189562
19548,83.82442295770973
19608,78.48749541859806
19632,122.38158839032812
19642,69.15601540635237
19649,44.57292983478103
19707,45.73437929043226
19808,112.01545715431938
19910,112.07303964655064
19985,44.28979352305024
19999,176.61540259435287
20021,84.01901762597787
20159,97.09911067654967
20248,54.209798546061755
20310,62.55101832494604
20312,72.0681776347889
20324,66.47688340908554
20434,57.77543295626265
20465,59.17484696086147
20552,68.39453803425808
20605,41.38386127886446
20615,77.2579279875462
20618,81.5080134713919
20624,151.47220351486564
20791,96.68616008020305
20798,81.15857114223978
20836,64.88094979019527
20871,114.93574064589647
21011,56.952468100663225
21099,76.81426617624541
21153,116.70900080188787
21169,61.507127424915225
21382,107.64222007402834
21446,159.91430853794424
21454,121.79060115162895
21540,122.94397412423412
21545,162.77874115543736
21579,59.69984011287899
21593,68.63442131909738
21618,49.12279521824052
21621,79.07805979964631
21720,41.88544557628313
21769,162.40266727852278
21818,61.4215583099063
21830,49.97262394612686
21927,83.13677548421596
21960,138.81533477061862
21977,23.14959911633423
22053,98.00551874237739
22103,77.88475045587313
22107,46.484313657539616
22118,80.37400661061491
22168,81.28758954189136
22206,119.7317366553023
22378,136.99546044184328
22412,82.62418232375461
22572,60.884156709563094
22599,86.01180713998893
22657,98.10950822733304
22679,89.36715801429006
22681,75.44709609778198
22771,97.8353165250335
22822,78.84305859197838
22865,99.24523142412106
22886,82.14938545639201
22928,111.00677899250624
23003,33.714644787137914
23012,75.94362137492733
23018,60.252099901223716
23078,78.67951281074592
23164,56.143970310571575
23225,75.91655420518195
23237,65.39809038137261
23357,76.64126554322544
23358,84.75195035956366
23395,97.09002340503851
23404,86.80812304135134
23444,73.24075652232034
23477,58.85897806272713
23528,80.70285231342095
23531,86.41953571320445
23731,33.71168925495841
23811,137.3102829090773
23911,65.24796861027767
24081,64.1904567884763
24143,84.90174606404602
24173,99.72179661789372
24247,107.428614062103
24260,56.65779466417281
24266,68.21886459868558
24267,41.66927544811689
24349,80.1101139369053
24505,92.50838624270239
24532,38.49600562354207
24538,61.134818705710785
24552,70.62328460455714
24587,53.32660729131967
24633,121.77957068746525
24639,64.54428309043075
24672,79.55211319603481
24861,86.61309753779182
24873,84.62488351582631
24880,61.18064800789932
24919,60.896764919169385
24928,48.07649366749904
25034,195.89664961844824
25046,46.339659094688585
25083,79.29571364549251
25130,59.21996229944723
25296,156.52720216821686
25331,38.25139131992299
25351,68.35303365547047
25405,142.19829495839303
25426,85.64228311751083
25430,120.31971519355349
25476,51.448730247213646
25482,51.8328094916336
25513,59.273875612876566
25720,55.737409381043605
25739,95.2628612655338
25757,210.17784495398632
25856,100.1214080651234
25875,48.135475656011096
25997,55.53371697756607
26008,62.77938395326856
26121,71.74370324338055
26192,35.12099192732477
26394,67.61525746394895
26427,83.27426117581345
26645,91.9854242512515
26896,105.75419994296735
26923,122.90673450232802
26948,96.78946420730605
27003,64.64210114440148
27029,128.43834334543365
27094,92.92699017331782
27172,44.049518372103165
27193,75.95635449154835
27230,111.52327804493163
27242,75.92690286834059
27338,90.20426278041484
27347,41.20154100137138
27402,93.65938337215334
27602,72.35907748019639
27608,54.30320793623592
27665,53.72661443899287
27685,122.30254812520367
27742,73.94872149270049
27833,91.23410960390316
27918,92.82700630538204
27957,106.82563690540829
27986,55.25929288400184
28007,53.78602145052466
28010,55.808176758223084
28072,45.391927032865986
28128,86.05533327519608
28153,73.78540133690906
28171,58.18385619416523
28177,85.24648869198364
28208,45.78336831969544
28239,119.92925322522672
28275,86.0191745545932
28416,83.4440356180386
28493,79.49867851531455
28516,110.27814857821441
28577,83.62059007792416
28619,71.04409308225769
28694,85.53642326258102
28770,86.14323205789998
28809,87.86697680235216
28850,83.38204523668864
28946,133.135544667409
29009,109.81744682196597
29084,41.374021641214256
29098,82.39489441013544
29169,73.50196270506694
29271,85.58651218215081
29284,49.99779826162696
29285,56.248878198082195
29298,50.64030724212356
29476,77.0179251838002
29504,79.16148241315247
29674,58.855717259227966
29675,64.55977909624997
29743,76.56785178158881
29774,35.5083399814502
29814,77.05035941853203
29822,75.03611455544068
29828,63.32242933029758
29961,43.47946169014908
29976,44.288258507637394
30098,73.04660873261984
30300,145.13074230359533
30482,89.36281610332495
30498,51.78759056791918
30500,40.178868156414794
30503,72.61633863966412
30546,76.23226427659262
30633,99.22927093278244
30679,43.26997749266249
30745,53.782201598592565
30777,80.5818455035607
30883,83.99161388511865
30907,82.56842089784942
30913,53.961972472067785
30935,112.32033722072254
31011,99.78773588178119
31040,47.626779180818254
31194,85.87049176198305
31294,62.84759521321341
31313,66.04926312694519
31363,40.105752470308126
31420,78.74957594050991
31435,71.60224589264962
31453,53.13055664555513
31479,83.72341052611382
31746,102.59452474102125
31791,167.72452597760835
31794,150.43193631806267
31808,103.21060033902089
31954,226.9638904568154
32082,44.776539496960666
32086,30.247875427847745
32102,93.91823158027452
32171,177.2652541951677
32282,43.03416963931356
32323,68.37721622805066
32394,78.89346271569813
32525,73.76598469591512
32588,112.69519734594013
32636,65.06019818630172
32736,64.78468049004456
32812,61.026133094323626
32920,68.39605582788973
32958,71.8580882066966
33016,65.50296580163585
33086,91.91587624631407
33138,95.32984386176742
33144,52.79346474200128
33300,237.36932764992568
33435,96.77541192616961
33560,50.101004118774476
33605,174.8497134368199
33736,51.64678668973009
33746,84.91581658690654
33868,80.78067702409554
33873,112.87534869325253
33972,87.34271013767835
33980,49.943203871009985
34000,55.804874954935826
34085,177.54888733584517
34122,140.67407202457008
34143,86.2936948483229
34284,101.96120684175402
34340,72.90477907583917
34455,74.18923284857344
34465,82.58350561579059
34471,85.22973342458855
34483,101.70236623993381
34652,95.93848607486525
34655,73.55307802662045
34796,43.30182362920795
34804,61.440029820689524
34958,148.90552817128912
35020,77.89670741403529
35021,32.11217951560092
35110,86.02796352540457
35118,74.82319955745712
35128,32.036233662400825
35227,74.74654207884666
35307,43.67979992069766
35512,52.057243662248425
35514,31.29085099553631
35544,71.8568569717671
35660,67.74996204782475
35682,54.96576964924501
35685,117.71574499389479
35695,69.36727515015131
35966,131.17006943475778
35973,57.618124076945584
35978,75.62007996450234
