itemId,Ymax
16449,978.2888832775611
16465,803.3565320557211
16477,610.9757885855665
16510,736.7334971032299
16543,986.3037065125282
16612,675.8276326108085
16625,1435.9257188712427
16688,1101.7347295718162
16857,685.552837171527
16996,511.08000810002494
17064,656.8505754360057
17130,812.14854012739
17171,1004.7280984138345
17202,806.9795937942532
17239,911.5368062590451
17383,1046.7414878986056
17436,1256.2829839441106
17462,979.3860234981046
17528,841.2719434115734
17550,1198.3999108552064
17578,799.2227988689336
17635,1614.9986164419468
17640,1023.4044856549181
17671,1313.1556155939645
17717,571.7195216408517
17723,506.16574174996157
17735,1024.4296889439502
17858,1071.3133788998275
17861,1070.305946402197
18101,1309.170095028162
18175,1031.168934159788
18191,1404.943437024242
18410,828.0540759169819
18454,1135.6168651199414
18470,1005.4271688060992
18505,636.3546987335874
18535,1201.6022493779444
18573,847.9082964276851
18588,609.831255625713
18590,957.8548994550629
18593,770.8047426550187
18645,885.5058811106406
18662,671.7650480189171
18682,1305.4712202517665
18723,965.842655188254
18735,721.5997833330565
18781,1025.580456961808
18822,1291.8900576276164
18847,593.010130069913
18998,838.2120599798662
19070,1658.516325760712
19160,843.746148625445
19192,616.7048418719606
19197,774.6578967171567
19204,859.9231573191673
19221,1198.4214258582365
19253,1514.1439055855074
19263,779.5970193802657
19276,744.4074091091261
19413,525.3851641649389
19414,1247.54361108605
19461,773.5242354340996
19469,1001.3488723039043
19548,1145.5620614856348
19608,747.9264069086587
19632,1450.9650555622798
19642,736.2360887965924
19649,872.8551872572705
19707,708.7714106659898
19808,1329.9364426516809
19910,1203.1766586257193
19985,783.2334890393361
19999,952.7552763358707
20021,907.7812710711789
20159,1141.4124071663146
20248,739.389002011045
20310,973.1356736204688
20312,788.7405579259695
20324,726.4076130919955
20434,1067.249938422882
20465,848.7246310571464
20552,986.1782555465511
20605,724.4591178319046
20615,1008.1566133082906
20618,1219.1948569929289
20624,663.4126731497204
20791,1579.4491821836689
20798,1509.8117494940575
20836,1216.7287644657163
20871,1142.9589831160743
21011,649.1129601699477
21099,1449.8663555067076
21153,764.7040555647047
21169,649.4307251486989
21382,727.4617901857582
21446,629.7863324605909
21454,980.412401409792
21540,1437.8326003675234
21545,956.8770941887865
21579,1380.7045458389382
21593,1048.7522622708987
21618,769.5881721997201
21621,1049.572657890737
21720,637.2830731497838
21769,1083.360481542494
21818,985.6519235348418
21830,744.7376328836966
21927,955.7233791909912
21960,1056.9296249027732
21977,415.4870249871089
22053,738.6981921288931
22103,1529.9226638672485
22107,653.9261641797525
22118,1077.0364534637476
22168,755.8627432008648
22206,1271.4563796777365
22378,1245.037890525711
22412,1235.1733153948935
22572,1134.535434051714
22599,1598.4175338926316
22657,1233.3570785482295
22679,863.3947931362898
22681,671.8085325283522
22771,781.0750488162043
22822,1020.9088400049045
22865,710.9799003116226
22886,1566.1679318341853
22928,1717.2864724475112
23003,515.4508062027335
23012,760.0135705656639
23018,1276.1219521968887
23078,671.2321268443518
23164,589.7682833175533
23225,1241.1335678292194
23237,875.5572781746786
23357,548.9756176072823
23358,1161.5663462084542
23395,735.8853117190286
23404,775.8245871729196
23444,682.2640568032812
23477,1073.922953626941
23528,1174.9242024104224
23531,912.4081112335805
23731,452.6692082422987
23811,1079.3828589367656
23911,628.3833752846392
24081,1084.3853001541015
24143,1093.4404026166674
24173,864.752497331103
24247,874.2950999968881
24260,900.5881646434071
24266,955.1341075411133
24267,673.1160129270611
24349,963.4803645248829
24505,1368.5200573527568
24532,487.52824513057897
24538,1513.8804232816137
24552,620.412480667779
24587,766.3323947536783
24633,1533.3777233126666
24639,854.6008294216435
24672,1112.1675318980708
24861,1002.9532282112098
24873,1055.2499623779909
24880,942.4088205041536
24919,891.2000572367415
24928,895.6754548027142
25034,996.6581074517665
25046,729.9618026640176
25083,837.8518709007298
25130,825.2558708396057
25296,760.1130175421679
25331,420.88070962371137
25351,1456.3954677128427
25405,620.9176392505075
25426,826.4482737208341
25430,645.9273248731779
25476,886.5140294332291
25482,574.0727142475992
25513,899.8658847129524
25720,610.7644434599927
25739,1005.3108599347556
25757,774.7410375567454
25856,1222.4927582482835
25875,632.6268422778461
25997,654.9270401662186
26008,773.8377668892435
26121,611.1483769692064
26192,464.4597743623624
26394,620.2018381923505
26427,1061.4750160683989
26645,966.8361420731597
26896,1325.8915694714597
26923,1342.2893055611476
26948,702.8240482569438
27003,880.8401853951756
27029,1045.8162422755154
27094,1170.5194059871012
27172,896.19706880994
27193,1016.4812127522998
27230,722.6713076132573
27242,1116.4376192905167
27338,1496.4045690589637
27347,678.2334019691355
27402,1066.9519623725566
27602,682.7486468224091
27608,958.0170564737655
27665,569.9625770767946
27685,641.7558346827802
27742,648.7346552857376
27833,871.1487206539061
27918,735.6852916982432
27957,951.6145711353912
27986,766.5792632489558
28007,766.1466778843235
28010,998.7665025405859
28072,879.6296276486078
28128,1589.2416682625196
28153,575.4334132933094
28171,723.7577814481037
28177,1574.3205004548506
28208,560.1170020621071
28239,1330.0279494396027
28275,958.6361544299191
28416,1043.7680123921275
28493,781.7512253851031
28516,650.1100574407008
28577,966.7128017749969
28619,1115.6810192489008
28694,773.4713786583363
28770,1529.4749984434588
28809,1402.2933392181917
28850,588.0056591224908
28946,1005.6573670318803
29009,675.1658649335884
29084,540.4403608548358
29098,1119.8681189707765
29169,1133.0325443352458
29271,801.7685562062625
29284,1365.9921190510481
29285,935.9952898180286
29298,621.8116451779115
29476,1295.4728134414627
29504,1248.1743519552724
29674,839.6424566104987
29675,798.4064860406968
29743,925.9154099109927
29774,568.2165444087495
29814,810.5354999316489
29822,882.2016383819407
29828,1214.341854907604
29961,603.6637477290748
29976,485.9332644966006
30098,1114.7510241358052
30300,1103.812605992131
30482,1312.359673332758
30498,568.3547777088495
30500,465.65963030031475
30503,636.6268661787814
30546,1429.8650865739987
30633,1696.7962468396327
30679,744.1911888833528
30745,660.3345222329483
30777,1448.8285274429013
30883,1107.6066982484892
30907,736.9348407184174
30913,886.6217859595955
30935,923.2620935143095
31011,1117.8658381461696
31040,812.4450007668055
31194,1085.6092958987977
31294,1062.398360703242
31313,704.3064512617706
31363,451.48192586913945
31420,1040.9715444820151
31435,1264.2485108551186
31453,874.2737006285815
31479,1034.7421254046192
31746,1408.1588792413233
31791,1058.811543143013
31794,1084.6180151154922
31808,805.9540501076984
31954,1266.0227334472988
32082,582.3382011943718
32086,513.5284163250042
32102,941.6589321793689
32171,887.7551981951117
32282,687.9854308952126
32323,934.0612489232689
32394,905.468445406872
32525,1171.3771981595619
32588,1008.1320104964562
32636,906.5971117635823
32736,643.7296476604147
32812,1480.9213997569707
32920,1239.370057358477
32958,963.4886628878581
33016,922.7444618730938
33086,1307.1348633171904
33138,1039.1295652995009
33144,932.7884877954601
33300,996.1807686836562
33435,843.9924707114044
33560,893.6166080581899
33605,940.1126598159624
33736,944.4069272488979
33746,1094.63624897435
33868,595.307732517532
33873,1392.8917712295756
33972,1000.5804408794788
33980,815.7481140952092
34000,938.2993688636177
34085,961.1862543271909
34122,664.2077389147935
34143,971.0075584302647
34284,1174.399363081094
34340,903.4896863672311
34455,651.1666782921221
34465,771.765141594374
34471,1118.5460589849063
34483,1693.5683222981208
34652,1511.0125742953092
34655,1499.7766903095453
34796,548.9879737724718
34804,759.4192993926893
34958,643.1579123380291
35020,663.8480375197348
35021,512.3536799339637
35110,1635.9202351286253
35118,960.2716482525191
35128,522.6241291186095
35227,1135.1383081809377
35307,556.5194405071713
35512,1033.9581670936136
35514,514.115107720125
35544,814.9788136137081
35660,588.6770043413702
35682,1459.5792665831905
35685,758.7493076145344
35695,764.5225418383937
35966,1198.8730549907823
35973,960.2165554789065
35978,943.2953954535242
